ADM_CD,ADM_NM,lat,lon,area_km2
26510360,두동면,35.662429,129.211621,62.9769
26510370,두서면,35.673085,129.144147,78.9226
26510380,상북면,35.593874,129.05738,122.9326
26510400,삼동면,35.505228,129.153742,62.1048
29010110,조치원읍,36.607909,127.286337,13.6889
29010311,연기면,36.544562,127.249954,12.0665
29010312,연동면,36.552693,127.329886,21.3583
29010330,부강면,36.524071,127.378876,27.888
29010340,금남면,36.451894,127.298446,72.4437
29010350,장군면,36.502978,127.207663,53.6905
29010360,연서면,36.584148,127.245837,54.6235
29010370,전의면,36.661639,127.188272,62.1291
29010380,전동면,36.656421,127.25023,57.5511
29010390,소정면,36.714463,127.168966,16.6274
29010512,해밀동,36.531673,127.273729,8.4487
29010513,반곡동,36.512197,127.322187,15.6959
29010514,도담동,36.514634,127.260487,2.0269
29010515,어진동,36.501451,127.263831,2.7711
29010521,새롬동,36.485462,127.248852,1.5102
29010522,나성동,36.502584,127.288883,25.1207
29010560,종촌동,36.50345,127.247253,1.1403
29010590,아름동,36.517845,127.249597,2.2427
29010600,고운동,36.518671,127.235622,5.3078
29010610,한솔동,36.473364,127.249538,2.7601
29010640,대평동,36.47046,127.274308,1.533
29010660,보람동,36.477813,127.289915,1.3164
29010680,다정동,36.494797,127.244932,1.6734
29010710,소담동,36.484379,127.301045,1.2285
31011540,파장동,37.320534,126.989412,8.6384
31011550,율천동,37.299695,126.971712,2.9969
31011560,정자1동,37.304717,126.989308,1.147
31011570,정자2동,37.292218,126.998336,1.2152
31011580,영화동,37.291243,127.013529,1.2815
31011590,송죽동,37.306499,127.004795,1.6751
31011600,조원1동,37.300557,127.016511,1.6343
31011610,연무동,37.324581,127.022947,11.5661
31011620,정자3동,37.298391,126.984591,1.9073
31011630,조원2동,37.308704,127.01328,1.2556
31012520,세류1동,37.260092,127.005385,0.7863
31012530,세류2동,37.244311,127.007424,4.1521
31012540,세류3동,37.259955,127.015224,0.8772
31012550,평동,37.24584,126.980084,10.8572
31012560,서둔동,37.268598,126.981891,5.4415
31012570,구운동,37.280829,126.97042,1.941
31012600,권선1동,37.258342,127.026975,1.2192
31012610,곡선동,37.23639,127.02387,3.596
31012620,입북동,37.290333,126.948331,6.9483
31012640,권선2동,37.246053,127.024674,2.4575
31012650,금곡동,37.273623,126.944337,4.0959
31012660,호매실동,37.262497,126.95309,4.7481
31013530,지동,37.280439,127.025084,0.7927
31013540,우만1동,37.28776,127.03319,1.3044
31013550,우만2동,37.280091,127.03851,0.8064
31013560,인계동,37.268781,127.030348,2.7749
31013670,매교동,37.269277,127.015833,0.8696
31013680,매산동,37.269084,127.005723,0.8315
31013690,고등동,37.274264,127.002909,1.0133
31013700,화서1동,37.280685,127.001434,0.9546
31013710,화서2동,37.2842,126.990742,1.9525
31013720,행궁동,37.282049,127.016363,1.558
31014510,매탄1동,37.27082,127.0403,0.6009
31014520,매탄2동,37.27054,127.051426,0.6079
31014530,매탄3동,37.257209,127.050089,3.1824
31014540,매탄4동,37.266235,127.049183,0.745
31014600,원천동,37.273312,127.056875,3.2358
31014620,광교1동,37.301318,127.047703,7.9667
31014630,광교2동,37.287303,127.072683,4.142
31014640,영통1동,37.261266,127.077163,1.688
31014650,영통2동,37.247613,127.054352,1.3683
31014660,영통3동,37.251709,127.071825,1.698
31014670,망포1동,37.239219,127.058446,1.0266
31014680,망포2동,37.240596,127.047267,1.419
31021510,신흥1동,37.44089,127.140537,0.3226
31021520,신흥2동,37.449702,127.14804,1.1403
31021530,신흥3동,37.442963,127.146573,0.3212
31021540,태평1동,37.445688,127.123604,1.3411
31021550,태평2동,37.447614,127.136428,0.4823
31021560,태평3동,37.445438,127.13221,0.3711
31021570,태평4동,37.448563,127.140877,0.4043
31021580,수진1동,37.438493,127.13577,0.3332
31021590,수진2동,37.436452,127.126048,0.9239
31021600,단대동,37.455064,127.157284,0.8025
31021610,산성동,37.456577,127.15285,0.5845
31021620,양지동,37.464197,127.166338,1.2594
31021640,신촌동,37.449878,127.10502,4.9793
31021650,고등동,37.429122,127.08092,12.3129
31021660,시흥동,37.412021,127.083323,12.9393
31021670,복정동,37.458718,127.130782,3.5573
31021680,위례동,37.467798,127.146956,3.1638
31022510,성남동,37.431378,127.132772,1.9992
31022530,금광1동,37.44436,127.166223,0.6057
31022540,금광2동,37.449243,127.167849,1.0939
31022550,은행1동,37.452633,127.167386,0.2729
31022560,은행2동,37.46106,127.175038,2.4054
31022570,상대원1동,37.440225,127.180169,6.7859
31022580,상대원2동,37.435308,127.157957,0.5138
31022590,상대원3동,37.43905,127.163399,0.3057
31022600,하대원동,37.428153,127.145917,2.3376
31022610,도촌동,37.419313,127.160823,9.3919
31022620,중앙동,37.439984,127.152272,0.6787
31023510,분당동,37.36889,127.144651,3.3839
31023520,수내3동,37.364827,127.129441,1.049
31023530,수내1동,37.379042,127.11599,1.0217
31023540,수내2동,37.375012,127.123043,0.8227
31023550,정자2동,37.366529,127.118782,0.5019
31023560,정자3동,37.357589,127.123087,1.9687
31023580,서현1동,37.385575,127.149187,7.4848
31023590,서현2동,37.375342,127.137401,0.7801
31023600,이매1동,37.395316,127.133491,2.8829
31023610,이매2동,37.398916,127.12201,0.6355
31023620,야탑1동,37.413048,127.125971,1.1512
31023630,야탑3동,37.404584,127.150914,5.1046
31023640,야탑2동,37.40767,127.12755,0.6228
31023670,구미동,37.342607,127.12124,3.7551
31023680,운중동,37.381857,127.058495,17.5716
31023710,금곡동,37.363032,127.09596,5.7586
31023720,구미1동,37.352451,127.09332,3.5442
31023740,삼평동,37.401951,127.10831,2.7945
31023750,판교동,37.387848,127.092632,4.5729
31023760,백현동,37.389706,127.109812,1.9312
31023770,정자1동,37.371146,127.106788,1.4558
31023780,정자동,37.366851,127.111736,0.9739
31030520,의정부2동,37.736045,127.037011,2.32
31030550,호원1동,37.706253,127.037177,6.2226
31030560,장암동,37.707293,127.063264,8.9563
31030570,신곡1동,37.731276,127.064332,2.9553
31030580,신곡2동,37.745478,127.068048,2.4343
31030591,송산1동,37.730773,127.080874,4.4888
31030600,자금동,37.763201,127.086194,11.8446
31030640,녹양동,37.761494,127.030601,3.8243
31030650,호원2동,37.720612,127.030521,4.4929
31030670,흥선동,37.738847,127.018214,6.6276
31030680,가능동,37.754016,127.022991,3.3068
31030690,의정부1동,37.741151,127.049064,1.9425
31030700,송산2동,37.739915,127.093885,1.4486
31030710,송산3동,37.75397,127.116286,9.2988
31030721,고산동,37.72389,127.104091,11.5954
31041510,안양1동,37.399271,126.925177,0.6062
31041520,안양2동,37.408933,126.919483,1.7079
31041530,안양3동,37.398019,126.912675,0.7277
31041540,안양4동,37.396829,126.918692,0.3099
31041550,안양5동,37.392278,126.922148,0.6437
31041560,안양6동,37.386021,126.925004,1.4399
31041570,안양7동,37.389384,126.936569,1.0535
31041580,안양8동,37.380192,126.93011,1.1686
31041590,안양9동,37.378046,126.904155,6.5248
31041600,석수1동,37.428663,126.926719,10.3615
31041610,석수2동,37.419281,126.9014,3.3108
31041630,박달1동,37.404557,126.909226,0.4508
31041640,박달2동,37.39611,126.888579,7.4217
31041651,충훈동,37.407892,126.899236,0.7884
31042510,비산1동,37.407192,126.934575,2.0969
31042520,비산2동,37.396786,126.939139,0.4765
31042530,비산3동,37.420036,126.951576,5.3316
31042540,부흥동,37.393963,126.945948,0.4832
31042550,달안동,37.396049,126.950514,0.4334
31042580,부림동,37.396659,126.957924,0.947
31042590,평촌동,37.392459,126.975604,0.5326
31042600,평안동,37.390234,126.963793,0.8308
31042610,귀인동,37.384389,126.967207,0.7149
31042620,호계1동,37.372816,126.954152,1.0053
31042630,호계2동,37.382661,126.946836,1.6603
31042640,호계3동,37.367247,126.960401,0.8492
31042650,범계동,37.387694,126.953885,0.5723
31042660,신촌동,37.381151,126.957164,0.4
31042670,갈산동,37.377942,126.964877,0.7293
31042681,관양동,37.410879,126.964208,3.2373
31042691,인덕원동,37.399196,126.971377,1.6598
31051511,심곡1동,37.492369,126.78192,0.4416
31051521,심곡2동,37.486622,126.784173,0.6283
31051531,심곡3동,37.489637,126.77476,0.4065
31051541,원미2동,37.490815,126.790525,0.4271
31051551,소사동,37.485957,126.795152,0.5518
31051561,원미1동,37.496317,126.793207,1.0771
31051571,역곡1동,37.492329,126.810336,1.2342
31051581,역곡2동,37.487604,126.803865,0.9881
31051591,춘의동,37.502485,126.80246,2.9603
31051601,도당동,37.51341,126.785445,1.9901
31051611,중동,37.491162,126.767103,0.6907
31051621,상동,37.49147,126.759183,0.8567
31051631,약대동,37.513374,126.769238,0.7087
31051641,중1동,37.500739,126.765966,1.3714
31051651,중2동,37.49695,126.776336,1.0317
31051661,중3동,37.506905,126.772685,0.7764
31051671,중4동,37.508917,126.763205,0.6249
31051681,상1동,37.492989,126.751303,0.5953
31051691,상2동,37.499063,126.748509,1.7238
31051701,상3동,37.510718,126.752045,1.5248
31052511,심곡본1동,37.478212,126.775815,0.7337
31052521,심곡본동,37.47843,126.782822,0.985
31052531,송내1동,37.483917,126.756647,1.1532
31052541,송내2동,37.479786,126.768528,1.231
31052551,소사본동,37.474482,126.792779,1.9782
31052561,소사본1동,37.471446,126.800453,1.0263
31052571,범박동,37.468897,126.809028,1.1511
31052581,옥길동,37.467653,126.822314,2.9092
31052591,괴안동,37.478784,126.806633,0.6917
31052601,역곡3동,37.482631,126.815856,1.02
31053511,성곡동,37.513664,126.808135,4.5862
31053521,고강본동,37.529154,126.82088,1.5584
31053531,고강1동,37.534408,126.810662,1.9835
31053541,원종1동,37.530362,126.804088,1.3922
31053551,원종2동,37.525461,126.800732,0.6141
31053561,오정동,37.536481,126.779328,6.772
31053571,신흥동,37.52303,126.771703,3.1567
31060510,광명1동,37.487051,126.861445,0.34
31060520,광명2동,37.482772,126.857711,0.2337
31060530,광명3동,37.480124,126.85629,0.319
31060540,광명4동,37.477662,126.854799,0.2889
31060550,광명5동,37.477076,126.848693,0.3944
31060560,광명6동,37.467265,126.838893,2.4433
31060570,광명7동,37.465436,126.85121,2.3107
31060580,철산1동,37.488941,126.869601,0.568
31060590,철산2동,37.483371,126.866769,0.609
31060600,철산3동,37.4754,126.871052,1.3318
31060610,철산4동,37.472571,126.863283,0.3347
31060620,하안1동,37.457475,126.866491,3.9017
31060630,하안2동,37.464713,126.874305,0.4412
31060640,하안3동,37.459884,126.882331,0.576
31060650,하안4동,37.467037,126.879646,0.4305
31060660,소하1동,37.444735,126.887321,3.752
31060680,학온동,37.42956,126.855107,12.9034
31060690,소하2동,37.434987,126.876613,3.8964
31060700,일직동,37.419899,126.882595,3.4473
31070110,팽성읍,36.961334,127.036869,56.798
31070120,안중읍,36.990908,126.936614,28.5705
31070130,포승읍,36.987491,126.85786,61.9034
31070140,청북읍,37.044819,126.934062,52.4448
31070310,진위면,37.108054,127.088103,33.9417
31070320,서탄면,37.102212,127.02149,28.5329
31070330,고덕면,37.035067,127.023463,22.1669
31070340,오성면,37.003406,126.991269,32.4845
31070370,현덕면,36.944675,126.932118,46.3649
31070510,중앙동,37.053726,127.065012,5.338
31070520,서정동,37.069821,127.05543,1.6709
31070530,송탄동,37.046288,127.095249,19.5383
31070550,지산동,37.076354,127.059415,0.6978
31070560,송북동,37.079075,127.077809,7.1262
31070570,신장1동,37.087743,127.05024,1.5872
31070580,신장2동,37.076833,127.050397,0.6319
31070590,신평동,36.98164,127.10632,6.4123
31070600,원평동,36.992584,127.071594,5.239
31070610,통복동,36.999915,127.087091,0.6084
31070640,세교동,37.013057,127.073044,7.078
31070650,비전2동,36.990662,127.119789,4.7628
31070660,용이동,37.001012,127.140361,2.6233
31070670,비전1동,37.015001,127.123774,12.9951
31070680,동삭동,37.016938,127.098356,3.0245
31070690,고덕동,37.043904,127.039302,16.5963
31080510,생연1동,37.909081,127.066893,1.9727
31080520,생연2동,37.900153,127.051306,0.7508
31080530,중앙동,37.908372,127.054527,0.648
31080550,보산동,37.925258,127.088555,13.7181
31080560,불현동,37.892545,127.108608,33.7878
31080580,소요동,37.947739,127.056214,31.3813
31080600,상패동,37.909115,127.031524,8.0734
31080610,송내동,37.880719,127.065061,5.5151
31091510,일동,37.313194,126.870124,2.4516
31091540,본오1동,37.28607,126.871855,6.4801
31091550,본오2동,37.294721,126.869984,0.8338
31091560,본오3동,37.300268,126.867367,1.0792
31091570,부곡동,37.33471,126.869055,5.6966
31091580,월피동,37.34486,126.847655,6.0684
31091620,성포동,37.321957,126.848944,1.7029
31091710,반월동,37.303091,126.906297,13.2484
31091730,안산동,37.358507,126.876693,8.368
31091740,이동,37.309821,126.855414,2.368
31091760,사동,37.299227,126.850833,2.2428
31091770,사이동,37.28425,126.845018,3.0095
31091780,해양동,37.292815,126.83187,4.8027
31092590,와동,37.339804,126.826907,3.2189
31092660,초지동,37.309933,126.77438,25.8416
31092680,선부1동,37.33225,126.807936,0.8429
31092690,선부2동,37.345226,126.801059,3.0882
31092700,선부3동,37.352279,126.822709,4.81
31092720,대부동,37.238494,126.588729,60.8746
31092730,호수동,37.310413,126.831195,2.6437
31092740,고잔동,37.32487,126.825658,1.4588
31092750,중앙동,37.32544,126.836018,1.9967
31092760,원곡동,37.331321,126.792827,1.3194
31092770,신길동,37.331254,126.769229,6.8361
31092780,백운동,37.324142,126.799411,1.4646
31101510,주교동,37.661685,126.827827,5.5167
31101511,흥도동,37.632925,126.860895,9.2192
31101512,삼송1동,37.663241,126.906818,6.2806
31101513,삼송2동,37.651918,126.87467,2.5203
31101514,행신3동,37.625274,126.839575,0.5818
31101515,행신4동,37.619567,126.848294,1.3769
31101520,원신동,37.671487,126.864681,12.8854
31101540,성사1동,37.659696,126.845372,2.3073
31101550,성사2동,37.650135,126.84031,0.9929
31101560,효자동,37.662911,126.958742,25.7545
31101580,창릉동,37.631105,126.892185,11.2833
31101590,고양동,37.709302,126.904203,23.8814
31101600,관산동,37.709733,126.863718,16.4025
31101610,능곡동,37.627718,126.799875,12.5025
31101620,화정1동,37.641923,126.833079,2.2647
31101630,화정2동,37.632156,126.83652,1.9823
31101640,행주동,37.607501,126.819787,6.3881
31101650,행신1동,37.621277,126.833811,0.6673
31101660,행신2동,37.607306,126.841004,4.3082
31101670,화전동,37.603593,126.883564,7.2696
31101680,대덕동,37.589554,126.856119,10.7608
31103510,식사동,37.678874,126.816134,6.8451
31103511,중산1동,37.691001,126.782851,1.3873
31103512,중산2동,37.681125,126.786714,1.4461
31103530,정발산동,37.670413,126.777907,1.5464
31103540,풍산동,37.662219,126.801367,5.6809
31103550,백석1동,37.647541,126.792434,1.7557
31103560,마두1동,37.660717,126.783695,2.2111
31103570,마두2동,37.653367,126.782203,0.6222
31103580,장항1동,37.643609,126.761111,10.2237
31103590,장항2동,37.655723,126.768892,2.4073
31103600,고봉동,37.706745,126.813841,25.0275
31103610,백석2동,37.642251,126.784388,0.7888
31104510,일산1동,37.687847,126.767939,0.6441
31104511,탄현1동,37.694241,126.766347,0.9121
31104512,탄현2동,37.700291,126.770602,1.2672
31104513,덕이동,37.695849,126.743654,5.5345
31104514,가좌동,37.685787,126.698712,12.5287
31104520,일산2동,37.685683,126.774613,0.8149
31104530,일산3동,37.679147,126.767825,1.1416
31104550,주엽1동,37.669659,126.765689,0.9346
31104560,주엽2동,37.67279,126.758389,0.997
31104570,대화동,37.676461,126.74846,3.7684
31104580,송포동,37.66717,126.722884,12.7498
31110510,중앙동,37.435951,126.979295,6.9834
31110521,갈현동,37.410578,126.984185,2.2907
31110522,원문동,37.421359,126.976871,2.2092
31110530,별양동,37.427593,126.995572,0.6496
31110540,부림동,37.43504,126.998781,0.4058
31110550,과천동,37.450817,127.008544,10.7696
31110560,문원동,37.424827,127.019136,12.5124
31120510,갈매동,37.631624,127.11809,3.9698
31120520,동구동,37.62464,127.136691,7.3041
31120530,인창동,37.608272,127.128026,2.2127
31120540,교문1동,37.580132,127.118158,10.0238
31120550,교문2동,37.585899,127.133831,1.169
31120560,수택1동,37.597787,127.149593,1.1913
31120570,수택2동,37.594225,127.143459,0.6298
31120580,수택3동,37.580699,127.14879,6.6675
31130110,와부읍,37.594083,127.247134,50.0523
31130111,화도읍,37.652822,127.315956,71.5379
31130120,진접읍,37.725535,127.193678,66.1279
31130140,진건읍,37.657912,127.185123,31.2148
31130150,오남읍,37.693817,127.23147,25.2839
31130160,퇴계원읍,37.653477,127.143241,3.2845
31130310,별내면,37.709888,127.126233,22.2744
31130340,수동면,37.726349,127.304085,72.8454
31130350,조안면,37.566778,127.299057,50.9418
31130510,호평동,37.663816,127.249509,9.2085
31130520,평내동,37.646424,127.235135,7.3345
31130530,금곡동,37.632051,127.212182,6.9847
31130540,양정동,37.610901,127.191582,12.4081
31130570,별내동,37.666271,127.114546,18.6874
31130580,다산1동,37.618785,127.156667,5.5854
31130590,다산2동,37.597505,127.169062,5.5526
31140510,중앙동,37.153679,127.084005,3.6785
31140530,남촌동,37.157212,127.049039,5.7702
31140550,세마동,37.18425,127.02972,13.717
31140560,초평동,37.14292,127.045645,6.477
31140571,신장1동,37.172094,127.050954,3.3253
31140572,신장2동,37.173634,127.065211,3.6142
31140581,대원1동,37.137558,127.07205,2.6581
31140582,대원2동,37.138758,127.087099,3.3898
31150510,대야동,37.453495,126.799753,9.3815
31150520,신천동,37.438699,126.780064,3.4396
31150530,신현동,37.412902,126.774921,12.7578
31150540,은행동,37.432474,126.807982,6.4079
31150550,매화동,37.40631,126.823899,11.1731
31150560,목감동,37.380265,126.853118,17.6145
31150590,과림동,37.432323,126.834936,7.6249
31150611,정왕2동,37.340786,126.721597,4.8253
31150620,정왕3동,37.345399,126.706218,6.095
31150640,정왕본동,37.357962,126.752165,8.2779
31150650,정왕1동,37.332822,126.734712,6.6553
31150670,능곡동,37.365154,126.808773,4.3314
31150680,군자동,37.356714,126.779864,8.1459
31150690,월곶동,37.383823,126.758321,8.5489
31150700,연성동,37.389475,126.806198,9.2485
31150710,장곡동,37.381609,126.785165,4.111
31150720,정왕4동,37.362611,126.731322,1.028
31150740,배곧1동,37.376793,126.730389,2.5883
31150750,배곧2동,37.363126,126.71631,2.4279
31150760,거북섬동,37.321983,126.693262,6.8533
31160510,군포1동,37.354024,126.95216,3.3026
31160520,군포2동,37.341405,126.938978,3.278
31160540,산본1동,37.373006,126.939946,0.6892
31160550,산본2동,37.371949,126.929759,1.4049
31160560,금정동,37.365937,126.945345,1.1899
31160570,재궁동,37.358572,126.937269,0.8524
31160580,오금동,37.348945,126.929413,1.0879
31160590,수리동,37.351773,126.916679,2.9913
31160600,궁내동,37.364749,126.916908,1.6888
31160610,광정동,37.365946,126.92573,1.489
31160630,대야동,37.335157,126.900037,12.8499
31160640,송부동,37.321509,126.929175,5.5531
31170510,고천동,37.343052,126.986299,8.8733
31170520,부곡동,37.319834,126.952652,11.2088
31170530,오전동,37.359196,126.983776,6.7384
31170540,내손1동,37.376825,126.977163,1.9947
31170550,내손2동,37.38622,126.982605,1.4097
31170560,청계동,37.388121,127.011535,23.6382
31180510,천현동,37.512321,127.238268,34.5096
31180520,신장1동,37.53901,127.207244,0.2074
31180530,신장2동,37.548851,127.22152,4.3353
31180540,덕풍1동,37.535146,127.198031,0.9382
31180550,덕풍2동,37.54132,127.199276,0.486
31180560,덕풍3동,37.551118,127.204702,2.1689
31180590,춘궁동,37.506585,127.194223,14.493
31180600,초이동,37.534308,127.173543,6.1484
31180611,미사3동,37.550374,127.190071,2.6767
31180620,미사1동,37.567653,127.20446,6.6483
31180630,미사2동,37.579895,127.187794,5.1423
31180650,위례동,37.479726,127.161923,4.7742
31180660,감북동,37.518987,127.162852,4.5065
31180670,감일동,37.502974,127.161983,5.7269
31191110,포곡읍,37.290496,127.217547,41.7504
31191120,모현읍,37.326429,127.218137,50.2489
31191130,이동읍,37.164729,127.211167,75.8544
31191140,남사읍,37.132695,127.156679,58.739
31191340,원삼면,37.163263,127.313345,59.9406
31191350,백암면,37.143765,127.379808,65.6621
31191360,양지면,37.241922,127.288666,57.6467
31191510,중앙동,37.225036,127.200664,7.9667
31191530,유림동,37.253575,127.21243,13.6542
31191540,동부동,37.203844,127.251429,23.5567
31191550,역북동,37.241217,127.186462,6.041
31191560,삼가동,37.240216,127.165645,6.4365
31192520,구갈동,37.277429,127.123026,4.243
31192540,기흥동,37.231004,127.114109,11.7332
31192550,서농동,37.232744,127.079132,4.2326
31192560,구성동,37.29536,127.141265,6.9075
31192570,마북동,37.306664,127.127496,5.3769
31192590,보정동,37.309334,127.107159,6.8034
31192600,상하동,37.261582,127.143559,5.5144
31192610,신갈동,37.283079,127.101388,4.8467
31192630,영덕1동,37.274794,127.080277,3.6173
31192640,영덕2동,37.253244,127.09132,5.9092
31192650,상갈동,37.265507,127.110887,2.0052
31192660,보라동,37.245007,127.131073,10.1493
31192670,동백1동,37.285763,127.164255,4.0115
31192680,동백2동,37.266776,127.161787,4.6612
31192690,동백3동,37.277095,127.147256,1.6862
31193510,풍덕천1동,37.328066,127.09328,1.9036
31193520,풍덕천2동,37.318506,127.091002,1.4815
31193530,신봉동,37.332387,127.057577,6.6589
31193550,죽전2동,37.330205,127.107614,1.1062
31193560,동천동,37.350146,127.057441,16.6092
31193580,상현2동,37.305268,127.087491,1.5653
31193590,성복동,37.319278,127.060755,4.9767
31193600,죽전1동,37.332999,127.129441,2.3513
31193610,죽전3동,37.325146,127.125022,2.0815
31193620,상현1동,37.30669,127.079643,0.672
31193630,상현3동,37.302326,127.069427,2.7008
31200110,문산읍,37.874193,126.780409,47.7997
31200120,파주읍,37.828533,126.814921,32.119
31200130,법원읍,37.867118,126.892955,71.5692
31200150,조리읍,37.750829,126.823103,27.3962
31200310,월롱면,37.797181,126.789009,27.1586
31200320,탄현면,37.802228,126.70584,61.6975
31200350,광탄면,37.776708,126.882988,65.6771
31200360,파평면,37.914332,126.851362,42.0918
31200370,적성면,37.95825,126.931051,88.9397
31200390,장단면,37.921343,126.741855,144.4268
31200511,교하동,37.732529,126.709246,28.4431
31200512,운정1동,37.731666,126.75866,5.2639
31200513,운정3동,37.710857,126.746165,3.8807
31200514,운정4동,37.724179,126.775982,6.4208
31200515,운정5동,37.729132,126.718994,5.5096
31200516,운정6동,37.714767,126.722231,2.9671
31200520,금촌2동,37.750906,126.776625,2.7565
31200530,금촌1동,37.760886,126.782369,4.5073
31200540,금촌3동,37.779911,126.748214,16.9597
31200570,운정2동,37.726688,126.740239,3.1874
31210110,장호원읍,37.134738,127.5964,60.4211
31210120,부발읍,37.273121,127.506974,41.9341
31210310,신둔면,37.313644,127.410382,36.4313
31210320,백사면,37.325582,127.482547,32.5317
31210330,호법면,37.215201,127.411991,37.9365
31210340,마장면,37.24968,127.370854,51.4449
31210350,대월면,37.212901,127.497746,31.3775
31210360,모가면,37.170729,127.456747,41.068
31210370,설성면,37.139538,127.523119,51.7533
31210380,율면,37.075676,127.546953,36.7704
31210510,창전동,37.283461,127.445227,1.134
31210520,중리동,37.243075,127.450719,22.0116
31210530,관고동,37.28764,127.421666,7.7578
31210540,증포동,37.289702,127.454528,8.9296
31220110,공도읍,36.994707,127.17361,31.9072
31220310,보개면,37.056071,127.313811,53.011
31220320,금광면,36.981652,127.3443,71.3882
31220330,서운면,36.936748,127.2672,36.3341
31220340,미양면,36.969485,127.223366,33.5759
31220350,대덕면,37.034476,127.238503,31.0332
31220360,양성면,37.081911,127.220009,53.1182
31220380,원곡면,37.055963,127.147126,38.0847
31220390,일죽면,37.098347,127.468738,55.4123
31220400,죽산면,37.048663,127.421844,57.1913
31220410,삼죽면,37.06792,127.366612,39.1991
31220420,고삼면,37.092325,127.271553,27.7511
31220510,안성1동,37.004293,127.283123,6.5318
31220520,안성2동,36.992117,127.267139,10.1215
31220530,안성3동,37.02697,127.263992,8.2377
31230110,통진읍,37.696013,126.599613,29.392
31230120,고촌읍,37.606499,126.762901,24.9323
31230130,양촌읍,37.641739,126.624954,36.3813
31230340,대곶면,37.646403,126.571499,43.176
31230350,월곶면,37.736426,126.554322,51.9509
31230360,하성면,37.736655,126.64133,56.2263
31230530,사우동,37.619158,126.726027,3.2942
31230540,풍무동,37.606229,126.722366,4.4238
31230560,장기동,37.637089,126.678772,3.6882
31230600,운양동,37.656062,126.685384,7.933
31230610,김포본동,37.635074,126.711109,11.7512
31230620,장기본동,37.647955,126.663317,2.5287
31230630,구래동,37.645222,126.627481,2.1189
31230640,마산동,37.63912,126.641564,3.032
31240120,봉담읍,37.20392,126.939231,42.7599
31240130,우정읍,37.089387,126.775272,91.2936
31240140,향남읍,37.114575,126.927117,49.9671
31240150,남양읍,37.204054,126.817404,74.3439
31240310,매송면,37.263678,126.906379,27.4886
31240330,비봉면,37.232102,126.871599,38.7094
31240350,마도면,37.190631,126.763556,34.2583
31240360,송산면,37.245411,126.719786,108.6191
31240370,서신면,37.160385,126.694961,48.9818
31240380,팔탄면,37.153668,126.88212,50.8839
31240390,장안면,37.074366,126.840775,68.0451
31240420,양감면,37.088258,126.959924,31.0417
31240430,정남면,37.161804,126.986135,40.6124
31240520,진안동,37.219689,127.038228,6.9756
31240530,병점1동,37.203362,127.034975,1.517
31240540,병점2동,37.210344,127.046009,0.9949
31240550,반월동,37.226823,127.060648,3.9677
31240560,기배동,37.223861,126.98874,4.246
31240570,화산동,37.207546,127.005288,11.5984
31240600,동탄2동,37.192387,127.074756,2.3842
31240610,동탄1동,37.210199,127.074003,4.8565
31240620,동탄3동,37.208541,127.056693,1.8677
31240640,동탄4동,37.19565,127.11191,4.2422
31240650,동탄5동,37.209375,127.123343,11.392
31240670,새솔동,37.282222,126.819388,3.1278
31240691,동탄7동,37.171016,127.112331,4.7249
31240700,동탄6동,37.181983,127.088599,9.4942
31240710,동탄8동,37.155037,127.111796,6.5427
31240720,동탄9동,37.183762,127.138833,10.0064
31250120,초월읍,37.396877,127.311133,55.7769
31250140,곤지암읍,37.363954,127.38249,76.1526
31250340,도척면,37.308083,127.315468,52.1282
31250350,퇴촌면,37.454138,127.340062,60.2185
31250360,남종면,37.502841,127.320654,48.3418
31250380,남한산성면,37.459541,127.234117,33.5878
31250511,오포1동,37.359849,127.213119,15.9714
31250512,오포2동,37.367913,127.260996,15.0756
31250513,신현동,37.364425,127.16152,8.1146
31250514,능평동,37.35059,127.167673,7.6347
31250540,경안동,37.405388,127.252682,3.19
31250550,송정동,37.425083,127.262572,5.0851
31250560,쌍령동,37.402548,127.271016,3.3249
31250570,탄벌동,37.430874,127.226982,16.7917
31250580,광남1동,37.398306,127.204961,25.9739
31250590,광남2동,37.384101,127.228144,2.28
31260110,백석읍,37.788915,126.97763,41.1083
31260310,은현면,37.869266,127.023977,34.5766
31260320,남면,37.896009,126.979819,36.4386
31260330,광적면,37.830048,126.952981,48.4171
31260340,장흥면,37.717346,126.963492,63.8701
31260510,양주1동,37.785658,127.034602,23.6576
31260520,양주2동,37.792579,127.086898,19.0848
31260530,회천1동,37.856866,127.075013,10.5445
31260540,회천2동,37.825252,127.047416,11.1703
31260550,회천3동,37.825896,127.070401,3.568
31260561,옥정1동,37.836949,127.1009,13.5412
31260571,옥정2동,37.817831,127.088049,4.2733
31270110,소흘읍,37.794309,127.14905,46.0745
31270310,군내면,37.877313,127.22957,36.1593
31270320,내촌면,37.797616,127.235357,52.6607
31270330,가산면,37.833905,127.201071,35.7476
31270340,신북면,37.944917,127.171237,95.5752
31270350,창수면,38.022924,127.176974,71.4506
31270360,영중면,38.002699,127.251936,61.1279
31270370,일동면,37.964295,127.324294,83.2022
31270380,이동면,38.051937,127.385387,112.6942
31270390,영북면,38.073825,127.284883,81.7838
31270400,관인면,38.129111,127.225144,70.0049
31270410,화현면,37.898068,127.285282,43.4727
31270510,포천동,37.894294,127.181988,11.3323
31270520,선단동,37.861394,127.146845,23.8722
31280110,가남읍,37.209195,127.580174,75.0848
